S.No,Location Id,Address,Pin Code,District,ULB Categorisation,,
3549,3549,"test, Delhi, Delhi NCR",110002,Central Delhi,Remove these Entries,,
3550,3550,"Test, Delhi, Delhi NCR",110002,Central Delhi,Remove these Entries,,
3551,3551,"dariyaganj, jama masjid, Delhi, Delhi NCR",110006,Central Delhi,North Delhi Municipal Corporation ,,
3552,3552,"test, Delhi, Delhi NCR",110002,Central Delhi,Remove these Entries,,
3553,3553,"padaudi house, daryaganj, Delhi, Delhi NCR",110002,Central Delhi,North Delhi Municipal Corporation ,,
3554,3554,"dariyaganj, delhi gate, Delhi, Delhi NCR",110006,Central Delhi,North Delhi Municipal Corporation ,,
3555,3555,"ITO DMW CAMP office, Delhi, Delhi NCR",110002,Central Delhi,North Delhi Municipal Corporation ,,
3556,3556,"alaknanda shopping complex-, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3557,3557,"h.p.petrol pump near hazarat  nizammudin bus stand, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3558,3558,"jungpur central road, Delhi, Delhi NCR",110078,South West delhi,South Delhi Municipal Corporation,,
3559,3559,"rajgat, Delhi, Delhi NCR",110002,Central Delhi,South Delhi Municipal Corporation,,
3560,3560,"jama masjid bus stand, Delhi, Delhi NCR",110006,Central Delhi,New Delhi Municipal Council,,
3561,3561,"shopping complex, arawali apartments, alaknanda, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3562,3562,"jangpura bhogal central road, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3563,3563,"near h.p petrol pump  near nizzamudin bus stand, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3564,3564,"test, Delhi-NDMC, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3565,3565,"bhogal central road, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3566,3566,"opp h.p petrol pump Arab ki sarai, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3567,3567,"shop no 41 MKT no -2 ,chittaranjan park, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3568,3568,"h.p petrol pump Arab ki sarai, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3569,3569,"Inside Red Fort, Delhi, Delhi NCR",110006,Central Delhi,New Delhi Municipal Council,,
3570,3570,"Pragati maidan, Delhi, Delhi NCR",110001,Central Delhi,South Delhi Municipal Corporation,,
3571,3571,"dariyaganj, delhi gate, Delhi, Delhi NCR",110006,Central Delhi,New Delhi Municipal Council,,
3572,3572,"dariyaganj, delhi gate, Delhi, Delhi NCR",110006,Central Delhi,New Delhi Municipal Council,,
3573,3573,"ITO, Delhi-EDMC, Delhi NCR",110002,Central Delhi,East Municipal Corporation of Delhi ,,
3574,3574,"ito metro station, Delhi-SDMC, Delhi NCR",110002,Central Delhi,South Delhi Municipal Corporation,,
3575,3575,"sir sayed ahmed road, daryaganj, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3576,3576,"market no-2,cr park, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3577,3577,"bhogalbajar len, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3578,3578,"jangpura A block, Delhi, Delhi NCR",110025,South Delhi,South Delhi Municipal Corporation,,
3579,3579,"daryaganj, near delhi gate, Delhi, Delhi NCR",110006,Central Delhi,New Delhi Municipal Council,,
3580,3580,"pataudi house, daryaganj, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3581,3581,"mini market,alaknanda, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3582,3582,"rajgat, Delhi, Delhi NCR",110006,Central Delhi,South Delhi Municipal Corporation,,
3583,3583,"Nehru place metro staison, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3584,3584,"g k 2, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3585,3585,"opposite side road of airforce station, Delhi, Delhi NCR",110062,South Delhi,South Delhi Municipal Corporation,,
3586,3586,"bhogal near masjid road, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3587,3587,"ne'er sahpur maitro stand, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3588,3588,"dariya ganj near petrol pump, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3589,3589,"dariyaganj, near petrol pump, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3590,3590,"dariyaganj, near petrol pump, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3591,3591,"j. j basti aadiwasi camp behind d. a. v college, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3592,3592,"dariyaganj, taxi stand, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3593,3593,"g k 2, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3594,3594,"tuglakabad extension main road, Delhi, Delhi NCR",110031,East Delhi,East Municipal Corporation of Delhi ,,
3595,3595,"netaji subash marg, dariyaganj, Delhi, Delhi NCR",110031,East Delhi,New Delhi Municipal Council,,
3596,3596,"jalebi chock,c r park, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3597,3597,"neer chirag Delhi sahpur gaau man market, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3598,3598,"red light, dariyaganj, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3599,3599,"near hindi park, daryaganj, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3600,3600,"tuglakabad extension, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3601,3601,"jangpura Exist, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3602,3602,"bhogal near masjid len, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3603,3603,"rajgat, Delhi, Delhi NCR",110002,Central Delhi,South Delhi Municipal Corporation,,
3604,3604,"rajgat, Delhi, Delhi NCR",110002,Central Delhi,South Delhi Municipal Corporation,,
3605,3605,"badakal lake, swimming pool, faridabad, Faridabad, Delhi NCR",121012,null,Municipal Corporation of Faridabad,,
3606,3606,"pratap camp Nehru nagar, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3607,3607,"hindi park, daryaganj, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3608,3608,"rajgat, Delhi, Delhi NCR",110002,Central Delhi,South Delhi Municipal Corporation,,
3609,3609,"Nehru place, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3610,3610,"hindi park, daryaganj, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3611,3611,"iskcon, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3612,3612,"daryaganj, near sbi, Delhi, Delhi NCR",110002,Central Delhi,New Delhi Municipal Council,,
3613,3613,"ITO, Delhi, Delhi NCR",110002,Central Delhi,South Delhi Municipal Corporation,,
3614,3614,"Indra Gandhi camp m. c. d school Nehru nagar, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3615,3615,"In front of textile world, tughlakabad extention, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3616,3616,"kalka jee ext guru ravidas Mary croxing, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3617,3617,"jangpura bhogal, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3618,3618,"mcd office Nehru nagar, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3619,3619,"mcd office Nehru nagar, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3620,3620,"okhla main road tuglakabad extension, Delhi, Delhi NCR",110053,East Delhi,East Municipal Corporation of Delhi ,,
3621,3621,"ITO bus stand, Delhi, Delhi NCR",110002,Central Delhi,South Delhi Municipal Corporation,,
3622,3622,"allaknanda tuglakabad extension, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3623,3623,"Neel Kant dental clinic main road tuglakabad extension, Delhi, Delhi NCR",110053,East Delhi,East Municipal Corporation of Delhi ,,
3624,3624,"Nehru place, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3625,3625,"iskcon, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3626,3626,"opposite Cambridge school shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3627,3627,"opposite physique gym basement near by bus stand tuglakabad extension, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3628,3628,"kalka public schools road xind main luglakabad ext road, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3629,3629,"I market shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3630,3630,"Nehru place, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3631,3631,"kalkaji deshbandhu college ,E-block, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3632,3632,"g k 2, Delhi, Delhi NCR",122051,Gurgaon,North Delhi Municipal Corporation ,,
3633,3633,"g k 2, Delhi, Delhi NCR",122051,Gurgaon,North Delhi Municipal Corporation ,,
3634,3634,"Indian oil petrol pump near shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3635,3635,"g k 2, Delhi, Delhi NCR",122051,Gurgaon,North Delhi Municipal Corporation ,,
3636,3636,"anup vihar, Delhi, Delhi NCR",110002,Central Delhi,South Delhi Municipal Corporation,,
3637,3637,"kalkaji bus stand, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3638,3638,"dhobi that no.1,kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3639,3639,"sector49 market no, Faridabad, Delhi NCR",121012,null,Municipal Corporation of Faridabad,,
3640,3640,"kalkaji extension, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3641,3641,"Jan swidha main road shriniwaspuri, Delhi, Delhi NCR",110053,East Delhi,East Municipal Corporation of Delhi ,,
3642,3642,"Indian oil petrol pump shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3643,3643,"kalkaji sawarker near magla market, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3644,3644,"lnehru place road, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3645,3645,"j. j kalaster Indra camp shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3646,3646,"govindpuri kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3647,3647,"dda flat kalkaji govindpuri, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3648,3648,"bhumihin camp kalkaji govindpuri, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3649,3649,"nizamuddin bus terminal, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3650,3650,"gurudwara okhla main road tuglakabad extension, Delhi, Delhi NCR",110053,East Delhi,East Municipal Corporation of Delhi ,,
3651,3651,"najjeewan camp block,govind puri,kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3652,3652,"kalkaji ddf flate bhumihin, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3653,3653,"navjeevan camp govindpuri kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3654,3654,"Near Tughlakabad killa, Delhi, Delhi NCR",110044,South Delhi,South Delhi Municipal Corporation,,
3655,3655,"vine shop Nehru nagar, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3656,3656,"swami Vivekanandpark shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3657,3657,"nizamuddin bus stand, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3658,3658,"kalkaji road, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3659,3659,"near nizamuddin railway station, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3660,3660,"nizamuddin taxi stand, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3661,3661,"near kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3662,3662,"bhumihin camp kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3663,3663,"goal chaker kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3664,3664,"shiv mandir marg tuglakabad extension, Delhi, Delhi NCR",110044,South Delhi,South Delhi Municipal Corporation,,
3665,3665,"bhumihin camp govindpuri kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3666,3666,"near chaudary veer singh tuglakhabad extn., Delhi, Delhi NCR",110044,South Delhi,South Delhi Municipal Corporation,,
3667,3667,"kalkaji mandir, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3668,3668,"kalkaji mandir, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3669,3669,"g-block shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3670,3670,"game villages, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3671,3671,"kalkaji ran basera, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3672,3672,"game villages, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3673,3673,"gene villages, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3674,3674,"kalkaji metro station, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3675,3675,"nizamuddin rly stn pf 1, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3676,3676,"main govind puri kalka ji road, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3677,3677,"j. j Kalaster I. g camp no 3, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3678,3678,"kalkaji mandir metro station, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3679,3679,"nizamuddin rly stn pf 7, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3680,3680,"nizamuddin rly stn pf 5, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3681,3681,"game villages, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3682,3682,"game villages, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3683,3683,"gema villages, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3684,3684,"govt colony shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3685,3685,"je je cluster Nehru camp kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3686,3686,"Tughlakabad village, Delhi, Delhi NCR",110044,South Delhi,South Delhi Municipal Corporation,,
3687,3687,"tuglakabad village main road, Delhi, Delhi NCR",110084,North Delhi,North Delhi Municipal Corporation ,,
3688,3688,"kalkaji mandir, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3689,3689,"nizamuddin railway stn, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3690,3690,"Siddhartha extension near park, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3691,3691,"pocket road govindpuri, Delhi, Delhi NCR",110091,East Delhi,East Municipal Corporation of Delhi ,,
3692,3692,"kalkaji gurdwara road, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3693,3693,"sabjimandi bhudbajar kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3694,3694,"shriniwaspuri near slum area, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3695,3695,"Jan swidha parisar j. j kalaster Nehru camp kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3696,3696,"sabji mandi,Bush bazar,main kalka ji road, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3697,3697,"shriniwaspuri near school, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3698,3698,"IP park gate 3, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3699,3699,"gurudwara shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3700,3700,"badakl lake, Faridabad, Delhi NCR",121012,null,Municipal Corporation of Faridabad,,
3701,3701,"hospital tuglakabad village, Delhi, Delhi NCR",110044,South Delhi,South Delhi Municipal Corporation,,
3702,3702,"grinagar kalkaji near ajit tower, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3703,3703,"near IP Park, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3704,3704,"shriniwaspuri park, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3705,3705,"j. j colony shriniwaspuri, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3706,3706,"GAM village, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3707,3707,"kalkaji mandir, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3708,3708,"game villages, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3709,3709,"game villages, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3710,3710,"green area park tughlakabad, Delhi, Delhi NCR",110044,South Delhi,South Delhi Municipal Corporation,,
3711,3711,"near IP park, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3712,3712,"sunlight colony 2, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3713,3713,"badakal lake, Faridabad, Delhi NCR",121012,null,Municipal Corporation of Faridabad,,
3714,3714,"aaya samajh mandir tuglakabad village, Delhi, Delhi NCR",110044,South Delhi,South Delhi Municipal Corporation,,
3715,3715,"sunlight colony 2, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3716,3716,"sunlight colony 2, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3717,3717,"IP PARK, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3718,3718,"public toilet, nizamuddin bus stand, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3719,3719,"nizamuddin bus stand, Delhi, Delhi NCR",110092,East Delhi,East Municipal Corporation of Delhi ,,
3720,3720,"nizamuddin bus stand, Delhi, Delhi NCR",110092,East Delhi,East Municipal Corporation of Delhi ,,
3721,3721,"kalkaji mandir, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3722,3722,"okhla Mandi captain gaur marg, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3723,3723,"nizamuddin ran basera, Delhi, Delhi NCR",110092,East Delhi,East Municipal Corporation of Delhi ,,
3724,3724,"nizamuddin ran basera, Delhi, Delhi NCR",110092,East Delhi,East Municipal Corporation of Delhi ,,
3725,3725,"sarai kale khan isbt, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3726,3726,"malhan one Siddhartha extension, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3727,3727,"Gandhi camp shriniwaspuri okhla, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3728,3728,"sarai kale khan isbt, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3729,3729,"sarai kale khan ran basera, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3730,3730,"sarai kale khan isbt, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3731,3731,"sarai kale khan isbt, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3732,3732,"HP petrol pump near Metro Station okhla -3, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3733,3733,"sarai kale khan bus stand, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3734,3734,"sunlight colony 2, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3735,3735,"sarai kale khan isbt, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3736,3736,"masjid near govindpuri metro station, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3737,3737,"nizamuddin ran basera, Delhi, Delhi NCR",110092,East Delhi,East Municipal Corporation of Delhi ,,
3738,3738,"nizamuddin near lotus pond, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3739,3739,"nizamuddin ran basera, Delhi, Delhi NCR",110092,East Delhi,East Municipal Corporation of Delhi ,,
3740,3740,"vallabh hospital govindpuri, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3741,3741,"govindpuri metro station, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3742,3742,"sarai kale khan ran baserA, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3743,3743,"igl petrol pump, sarai kale khan, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3744,3744,"dtc dipo okhla, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3745,3745,"shastri nager metro station, Delhi, Delhi NCR",110053,East Delhi,East Municipal Corporation of Delhi ,,
3746,3746,"govindpuri kalkaji, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3747,3747,"govindpuri near metro, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3748,3748,"petrol pump chock, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3749,3749,"Rajeev Gandhi petrol pump govindpuri, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3750,3750,"near igl pump, sarai kale khan, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3751,3751,"kaya Maya,tughlakabad, Delhi, Delhi NCR",110044,South Delhi,South Delhi Municipal Corporation,,
3752,3752,"c. lal chock near dda flat, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3753,3753,"tranjist camp govindpuri, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3754,3754,"Rajeev Gandhi chowk near petrol pump, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3755,3755,"rajiv Gandhi chock near petrol pump, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3756,3756,"indian oil petrol pump, sarai kale khan, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3757,3757,"okhla Mandi, Delhi, Delhi NCR",110001,Central Delhi,South Delhi Municipal Corporation,,
3758,3758,"opposite maharani bagh, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3759,3759,"kalkaji depot dtc, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3760,3760,"IDTR, sarai kale khan, Delhi, Delhi NCR",110013,South Delhi,South Delhi Municipal Corporation,,
3761,3761,"bajan pura, Delhi, Delhi NCR",110094,East Delhi,East Municipal Corporation of Delhi ,,
3762,3762,"yamuna vihar, Delhi, Delhi NCR",110094,East Delhi,East Municipal Corporation of Delhi ,,
3763,3763,"soniya vihar, Delhi, Delhi NCR",110094,East Delhi,East Municipal Corporation of Delhi ,,
3764,3764,"govindpuri masjid, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3765,3765,"masjid okhla phase -2 opposite jal board, Delhi, Delhi NCR",110019,South Delhi,South Delhi Municipal Corporation,,
3766,3766,"okhla phase 2 commercial complex, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3767,3767,"okhla phase -2 near jal board, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3768,3768,"maharani bagh near bus stop, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3769,3769,"okhla phase -3, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3770,3770,"mobile toilet saran chowk faridabad, Faridabad, Delhi NCR",121001,null,Municipal Corporation of Faridabad,,
3771,3771,"okhla phase-3, near okhla industrial estate association, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3772,3772,"okhla phase -3 near park, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3773,3773,"Gandhi nagar main road dharmpura, Delhi, Delhi NCR",110031,East Delhi,East Municipal Corporation of Delhi ,,
3774,3774,"okhla industral state association near park, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3775,3775,"near raghubarpura stand, Delhi, Delhi NCR",110031,East Delhi,East Municipal Corporation of Delhi ,,
3776,3776,"maharani bagh near bus stop, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3777,3777,"maharani bagh near bus stop, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3778,3778,"maharani bagh near bus stop, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3779,3779,"badakal lake, petrol pump, Faridabad, Delhi NCR",121012,null,Municipal Corporation of Faridabad,,
3780,3780,"okhla phase-3, near sardar Patel park back side, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3781,3781,"E-44harpal texi  stand okhla phase -2, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3782,3782,"okhla phase -3near park, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3783,3783,"okhla more, Delhi, Delhi NCR",110025,South Delhi,South Delhi Municipal Corporation,,
3784,3784,"okhla railway station, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3785,3785,"Gandhi camp near okhla rly station, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
3786,3786,"new friends colony near police station, Delhi, Delhi NCR",110025,South Delhi,South Delhi Municipal Corporation,,
3787,3787,"ishwar nagar petrol pump, Delhi, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
3788,3788,"community centre, n. f. c, Delhi, Delhi NCR",110025,South Delhi,South Delhi Municipal Corporation,,
3789,3789,"taimor nagar opposite maharani bagh, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3790,3790,"taimor nagar opposite maharani bagh, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
3791,3791,"guru dawara near maharani bagh, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3792,3792,"guru dawara near maharani bagh, Delhi, Delhi NCR",110014,South Delhi,South Delhi Municipal Corporation,,
3793,3793,"HP petrol pump okhla estate, Delhi, Delhi NCR",110020,New Delhi,New Delhi Municipal Council,,
